function,table_child
Product_Usage_Account_DS_C1WS_Security_Module_Enabled_Rate,DS_Product_Type
Product_Usage_Account_DS_C1WS_Security_Module_Enabled_Rate,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_C1WS_Security_Module_Enabled_Rate,DS_Host_Recent_60_Days
R2211NoIntentionInstallToolbarSurvey,telemetry_collector_ti
xdr_matomo_events_v2,tmsas_matomo_log_action_v2
xdr_matomo_events_v2,tmsas_matomo_log_action
xxx_Func_Trial_to_Paid_UBT,xxx_First_Login_Month_App_Usage_Per_Day
xxx_Func_Trial_to_Paid_UBT,xxx_App_Usage_Per_Day
xxx_Func_Trial_to_Paid_UBT,xxx_Trial_to_Paid_Customers_Info
SASE_EXTERNAL_CLP_FUNC_V2,CLP_Account_License_Daily
SASE_EXTERNAL_CLP_FUNC_V2,CLP_Account_License
risk_overview_front_end_raw_data,xdr_pendo_events_flattened
exposure_overview_front_end_raw_data,xdr_pendo_events_flattened
attack_overview_front_end_raw_data,xdr_pendo_events_flattened
xdr_endpoint_agent_tenant_v3,_xdr_endpoint_agent
NI_customer_base_daily,CLP_Account_License_Daily
NI_customer_base_daily,CLP_Account_License
TRI_get_enter_page_raw_data_Monica,xdr_pendo_events_flattened
ZTSA_RuleConfiged_CLP_FUNC,sase_tdl
Assessment_customers_attribute,Federation
Assessment_customers_attribute,CLP_Account_License
NI_customer_base,CLP_Account_License
CE_get_OAT_copy_to_clipboard_bak,tmsas_matomo_log_visit
CE_get_OAT_copy_to_clipboard_bak,tmsas_matomo_log_action
CE_get_OAT_copy_to_clipboard_bak,tmsas_matomo_log_link_visit_action
DDI_ever_licensed_cus,MAK_Account_License
CE_get_ztri_tdl_features,sase_tdl
CE_get_ztri_tdl_features,xdr_pendo_events_flattened
pendodata,xdr_pendo_feature_events
xdr_endpoint_agent_tenant_v2,_xdr_endpoint_agent
DDI_total_licensed_cus,MAK_Account_License
DDI_total_licensed_cus,CLP_Account_License
FW_Entitled_Customer,CLP_Account_License
xdr_endpoint_policy_status_tenant,xdr_endpoint_policy_status
xdr_endpoint_policy_status_tenant,_xdr_endpoint_policy_status
xdr_endpoint_policy_status_tenant,xdr_endpoint_policy_tenant
xdr_endpoint_policy_deploy_switch_tenant,_xdr_endpoint_policy_deploy_switch
xdr_endpoint_policy_deploy_switch_tenant,xdr_endpoint_policy_deploy_switch
xdr_endpoint_policy_deploy_switch_tenant,xdr_endpoint_policy_tenant
GET_ZERI_SENSOR_LOGCOUNT_DAILY,sase_tdl
Feature_Enabled_Status_ETL,MAK_Account_GUID
Feature_Enabled_Status_ETL,osce_product_feedback
xdr_endopoint_agent_view,xdr_endpoint_agent
xdr_pendo_events_flattened_etl,xdr_pendo_guides
xdr_pendo_events_flattened_etl,xdr_pendo_pages
xdr_pendo_events_flattened_etl,xdr_pendo_features
xdr_pendo_events_flattened_etl,xdr_pendo_track_types
Assessment_tool_overview_apr,Federation
Assessment_tool_overview_apr,CLP_Account_License
Func_CLP_Account_DQ_Before_Rename_Jerry,CLP_Account_UBT
Func_CLP_Account_DQ_Before_Rename_Jerry,CLP_Account_UBT_Acknowledge_DQ
Func_CLP_Account_DQ_Before_Rename_Jerry,CLP_Account_UBT_Daily
Func_CLP_Account_DQ_Before_Rename_Jerry,CLP_Account_CES_Daily
Func_CLP_Account_DQ_Before_Rename_Jerry,CLP_Account_License
Func_CLP_Account_DQ_Before_Rename_Jerry,Trial_To_Paid_Conversion_Rate
V1_Current_Onboard_Customer_Seat_Range,CLP_Account_UBT_Daily
V1_Current_Onboard_Customer_Seat_Range,CLP_Account_License
FW_Customer_Seat_Range,CLP_Account_License
Assessment_tool_overview_fun,CLP_Account_License
EWA_Customer_Base,CLP_Account_UBT
EWA_Customer_Base,MAK_Account_License
EWA_Customer_Base,CLP_Account_License
SASE_EXTERNAL_CLP_Daily,CLP_Account_License_Daily
SASE_EXTERNAL_CLP_Daily,CLP_Account_License
Assessment_tool_overview_test,CLP_Account_License
ddi_Fn_guid_with_latest_feedback_in_90d,ddi_product_feedback
Customer_Enabled_Counts_STG_ETL,CLP_Account_UBT
Customer_Enabled_Counts_STG_ETL,MAK_Account_GUID
Customer_Enabled_Counts_STG_ETL,osce_product_feedback
Customer_Enabled_Counts_STG_ETL,CLP_Account_License
xdr_endpoint_policy_tenant_policy,xdr_endpoint_policy
xdr_endpoint_policy_tenant_policy,xdr_endpoint_policy_tenant
xdr_endpoint_policy_tenant_policy,_xdr_endpoint_policy
GET_TRILOGY_RISKS_SUM,dataLakeMetrics
SG_Cus_Downloaded_Unique,CLP_Account_License
SG_Cus_Downloaded,CLP_Account_License
SG_Cus_Accessed,CLP_Account_License
user_segmentation,Federation
user_segmentation,CLP_Account_License
user_segmentation,V1VisitsV3
user_segmentationv2,Federation
user_segmentationv2,CLP_Account_License
user_segmentationv2,V1VisitsV3
Func_Trilogy_API,dataLakeAPI
SG_Cus_base,CLP_Account_License
user_segmentationv3,Federation
user_segmentationv3,CLP_Account_License
user_segmentationv3,V1VisitsV3
Credit_Customer_Source_Dashboard,CLP_Account_UBT_Daily
slog_ubtaudit,_slog_ubtaudit
CLP_WHO_USE_Help_Resource_Center,xdr_pendo_events_flattened
n1_monthly_cus_table,Fact_Sold_Output_Data
n1_monthly_cus_table,Dim_Product
n1_monthly_cus_table,CLP_Account_UBT_Daily
n1_monthly_cus_table,CUS_Account_Profile
CLP_CAS_License,REV_Sales_Inv_SubLines_LMP
CLP_CAS_License,REV_Sales_Inv_Lines_LMP
CLP_CAS_License,CDE_Product_Hierarchy
CLP_CAS_License,CUS_Registered_Account_Profile
slog_trace,_slog_trace
Credit_Customer_Source_Trial,CLP_Account_UBT_Daily
xdr_endpoint_agent_tenant_v5,xdr_endpoint_agent
xdr_endpoint_agent_tenant_v5,_xdr_endpoint_agent
CE_get_DVASS_metrics,xdr_pendo_events_flattened
CE_get_risk_insight_metrics,xdr_pendo_events_flattened
BIF_Service_Gateway_Customer,service_gateway_applicane_status
CAS_Product_All,cas_product_feedback
SASE_TEST_DUAL_2_FUNC,sase_tdl
SASE_TEST_DUAL_2_FUNC,CLP_Account_License
TPI_pendo_3rd_party_sharing_v2,xdr_pendo_events_flattened
TRI_get_enter_page_raw_data_bak,xdr_pendo_events_flattened
Customer_License_Base,CLP_Account_License
NI_pendo_events,xdr_pendo_events_flattened
TRI_get_enter_page_raw_data_t,xdr_pendo_events_flattened
CE_get_OAT_copy_to_clipboard,tmsas_matomo_log_visit
CE_get_OAT_copy_to_clipboard,tmsas_matomo_log_action
CE_get_OAT_copy_to_clipboard,tmsas_matomo_log_link_visit_action
SANDBOX_ANALYSIS_ACTIVE_CLP_FUNC_Frost,CLP_Account_License
SANDBOX_ANALYSIS_ACTIVE_CLP_FUNC_Frost,xdr_pendo_events_flattened
slog_system,_slog_system
SASE_TEST_DUAL_1_FUNC,sase_tdl
SASE_TEST_DUAL_1_FUNC,CLP_Account_License
CE_get_TPI_enabled_network_blocking,TPI_enabled_cus_intelligence_feeds
CE_get_TPI_enabled_network_blocking,TPI_enabled_cus_3rd_sharing
SANDBOX_ANALYSIS_ACTIVE_CLP_FUNC,CLP_Account_License
SANDBOX_ANALYSIS_ACTIVE_CLP_FUNC,xdr_pendo_events_flattened
Customer_Enabled_Counts_ETL,CLP_Account_UBT
Customer_Enabled_Counts_ETL,MAK_Account_GUID
Customer_Enabled_Counts_ETL,osce_product_feedback
Customer_Enabled_Counts_ETL,CLP_Account_License
XDR_cus_include_expired,CLP_Account_License
Func_CLP_Account_CES,CLP_Account_License_Daily
Func_CLP_Account_CES,CLP_Account_License
CE_get_risk_insight_data_source,sase_tdl
Onboard_Customer_Header,CLP_Account_UBT_Daily
xdr_endpoint_agent_group_updatepolicy,_xdr_endpoint_agent_groups
xdr_endpoint_agent_group_updatepolicy,_xdr_endpoint_groups
CLP_WHO_GRANTED_AAD,CLP_Account_License
CLP_WHO_GRANTED_ONPREMISEDAD,CLP_Account_License
xdr_matomo_events_bak,tmsas_matomo_log_link_visit_action
xdr_matomo_events_bak,tmsas_matomo_log_link_visit_action_v2
slog_ubtaudit_pii_fact,_slog_ubtaudit
GET_ES_EPP,sase_tdl
sase_tdl_AggregatedDevicev3,sase_tdl
sase_tdl_idscore,sase_tdl
GET_FEATURE_ADOPTION_RATE,sase_tdl
MESCompany,MESCompany
Func_CLP_Account_DQ_Temp,CLP_Account_UBT_Daily
Func_CLP_Account_DQ_Temp,CLP_Account_License
ApexOne_RT_Setting_Action,RealTimeScanSetting
ApexOne_RT_Setting_Action,RealTimeScanAction
GET_ZTRI_RISK_EVENTS,dataLakeMetrics
NEW_ZTSA_rule_enforcement_customers,NEW_ZTSA_rule_enforcement_customers_temp3
GET_ZTRI_SENSOR_LOGS,dataLakeMetrics
FW_MAK_With_Click_Log,MAK_Account_GUID
Credit_inApp_Promotion_Credit_Cus_Eligible,CLP_Account_UBT
Credit_inApp_Promotion_Credit_Cus_Eligible,CLP_Account_License
GET_RISK_INDEX,sase_tdl
Credit_inApp_Promotion_License_Cus_Eligible,CLP_Account_UBT
Credit_inApp_Promotion_License_Cus_Eligible,CLP_Account_License
GET_CVE_INFO,sase_tdl
GET_GLOBAL_CVE_INFO,sase_tdl
GET_ATTACK_INDEX,sase_tdl
GET_ATTACK_PHASES_OVERVIEW,sase_tdl
GET_SITE_RISK_INDEX,sase_tdl
RA_CLP_V1_License,CLP_Account_License_Daily
RA_CLP_V1_License,CLP_Account_License
GET_ATTACK_DETECTIONS,sase_tdl
GET_GLOBAL_ATTACK_DETECTIONS,sase_tdl
GET_ATTACK_MIGRATIONS,sase_tdl
GET_GLOBAL_ATTACK_MIGRATIONS,sase_tdl
xdr_endpoint_policy_agent_info_tenant,xdr_endpoint_policy_agent_info
xdr_endpoint_policy_agent_info_tenant,xdr_endpoint_policy_tenant
xdr_endpoint_policy_agent_info_tenant,_xdr_endpoint_policy_agent_info
NEW_ZTSA_privateassess_customers,xdr_endpoint_agent
Security_assess_completeassess_7d,CLP_Account_License
GET_ZTRI_SENSOR_STATUS_RAW,sase_tdl
Func_Fix_DateTime_Issue_For_CLP_Account_License,CLP_Account_License
sase_tdl_dataLakeAPI,sase_tdl
ZTSA_In_Use_Customer_all,CLP_Account_License
DVASS_SUSPICIOUS_VDI_AGENTS,SoftwareNotification
DVASS_VALID_CUSTOMERS,CLP_Account_License
Func_V1_Deployed_byOS,Deployed_Endpoint_Sensor_Count_Detail
Credit_Customer_Source,CLP_Account_UBT_Daily
Func_CLP_Account_DQ,CLP_Account_UBT
Func_CLP_Account_DQ,CLP_Account_UBT_Acknowledge_DQ
Func_CLP_Account_DQ,CLP_Account_UBT_Daily
Func_CLP_Account_DQ,CLP_Account_CES_Daily
Func_CLP_Account_DQ,CLP_Account_License
Func_CLP_Account_DQ,Trial_To_Paid_Conversion_Rate
CLP_WITH_V1_ACTIVE_LICENSE_DAILY,CLP_Account_License_Daily
CLP_WITH_V1_ACTIVE_LICENSE_DAILY,CLP_Account_License
DVASS_Enabled_Agent_Per_Company,xdr_endpoint_agent
DVASS_Exploit_Attempt_Per_Company,ExploitAttemptStatistics
Func_Conversion_Rate_Full,CLP_Account_UBT
Func_Conversion_Rate_Full,CLP_Account_UBT_Daily
Func_Conversion_Rate_Full,CLP_Account_License
DVASS_Vulnerability_Per_Company_Per_Week,DeviceVulnerability
DVASS_Endpoint_Notify_Per_Company,DvassEndpointNotification
Func_MAK_Account_License_Daily,MAK_Account_License
Func_MAK_Account_License_Daily,MAP_MAK_Account_License_Daily
xdr_endopoint_agent_daily_snapshot_view,xdr_endpoint_agent
Security_assess_startassess_7d,CLP_Account_License
Security_assess_visit_7d,CLP_Account_License
Customer_GUIDS,MAK_Account_GUID
GET_DISCOVERED_ATTACK_SURFACE_30_DAYS,sase_tdl
Func_V1_Conversion_Rate_Trending,CLP_Account_License
Func_V1_Conversion_Rate_Trending,Trial_To_Paid_Conversion_Rate
GET_TRILOGY_RISK_EVENTS,dataLakeMetrics
FW_Complimentary_Credit_Eligible_Customer_No_Seat_Limitation,FW_Complimentary_Credit_Eligible_Customer_No_Seat_Limitation
NEW_ZTSA_customers_30d,NEW_ZTSA_customers_30d_temp3
Func_V1_Conversion_Rate_Summary,Trial_To_Paid_Conversion_Rate
DS_File_List,ds_product_feedback
GET_DVASS_0DAY_ALERT,sase_tdl
Func_V1_Deployed_bySensor,CLP_Account_UBT_Daily
ddi_Fn_guid_with_latest_feedback,ddi_product_feedback
ddi_Fn_guid_with_latest_feedback_in_1d,ddi_product_feedback
ddi_Fn_valid_cus,MAK_Account_License
Reports_Visit,xdr_pendo_events_flattened
Func_CLP_Account_UBT_Daily_DB_Sync,CLP_Account_UBT_Daily
ZTSA_ZTNA_CLP_Daily_FUNC,sase_tdl
DVASS_Vulnerability_Per_Company,DeviceVulnerability
Enable_Sensor_CLP_FUNC,sase_tdl
SASE_EXTERNAL_CLP_FUNC,CLP_Account_License
Trial_Account_CloudOne_Entitlement,C1_Account_License
Trial_Account_CloudOne_Entitlement,CDE_Product_Hierarchy
Opportunity,tbl_Opportunity
CLP_WHO_GRANTED_OPENLDAP,CLP_Account_License
Vision_One_Account_Engagement_Score_Detail,CLP_Account_UBT
DVASS_Get_Endpoint_Information,DvassEndpointNotification
Vision_One_Account_Engagement_Score,CLP_Account_UBT
ZTSA_Customer_CLP_date_overview_fun,ZTSA_Customer_CLP_date_overview_table
BIF_ZTSA_Credit_Allocation_His,Poseidon_BatchUsage
BIF_ZTSA_Credit_Allocation_His,Poseidon_Measurement
BIF_ZTSA_Credit_Allocation_His,Poseidon_Entitlement
BIF_ZTSA_Credit_Allocation_His,Poseidon_CompanyIdentities
BIF_ZTSA_Credit_Allocation_His,Poseidon_Agreement
V1_Engagement_Score_v2,CLP_Account_UBT
V1_Engagement_Score_v2,V1_Engagement_Score_v2
GET_V1_CUSTOMER_VISIT_Track,sase_tdl
Func_V1_TM_Product_Deployed_for_Tableau,Dim_Region_BU
Func_V1_TM_Product_Deployed_for_Tableau,CLP_Account_UBT
Func_V1_TM_Product_Deployed_for_Tableau,Fact_Sold_Output_Data
Func_V1_TM_Product_Deployed_for_Tableau,Dim_Product
Func_V1_TM_Product_Deployed_for_Tableau,Dim_Customer_Info
BIF_Poseidon_Idp_Federation,PoseidonAccountDB_tblIdpFederation
Func_CLP_Paid_Product,Dim_Product
Func_CLP_Paid_Product,CLP_Account_License
Func_CLP_Paid_Suite,CLP_Account_License
Func_CLP_Paid_Suite,Dim_Suite
NIPS_in_use_clp,CLP_Account_UBT_Daily
Credit_inApp_Promotion_SG_Cus_Eligible,CLP_Account_UBT
Credit_inApp_Promotion_SG_Cus_Eligible,CLP_Account_License
xdr_matomo_events_get_event_actions,tmsas_matomo_log_action_v2
xdr_matomo_events_get_event_actions,tmsas_matomo_log_action
CLP_WHO_GRANTED_OKTA,CLP_Account_License
DVASS_Get_Vulnerability_detail,DeviceVulnerability
fun_ESAgentEnable_latest,ESAgentEnable
GET_ZTRI_SENSOR_STATUS_RAW_backup,sase_tdl
fun_AgentBuildInfo_latest,AgentBuildInfo
get_Enable_Rate_By_DynamicCompany,ManualScanSetting
get_Enable_Rate_By_DynamicCompany,PredictiveMachineLearningSetting
get_Enable_Rate_By_DynamicCompany,ScanNowSetting
get_Enable_Rate_By_DynamicCompany,ScheduledScanSetting
get_Enable_Rate_By_DynamicCompany,RealTimeScanSetting
get_Enable_Rate_By_DynamicCompany,WebReputationSetting
get_Enable_Rate_By_DynamicCompany,SuspiciousConnectionSetting
ZTSA_UBT_Agent_Log_Daily,sase_tdl
OD_ACCOUNT_UI_Interaction,xdr_pendo_raw_events
get_Enable_Rate_By_Company,ManualScanSetting
get_Enable_Rate_By_Company,PredictiveMachineLearningSetting
get_Enable_Rate_By_Company,ScanNowSetting
get_Enable_Rate_By_Company,ScheduledScanSetting
get_Enable_Rate_By_Company,RealTimeScanSetting
get_Enable_Rate_By_Company,WebReputationSetting
get_Enable_Rate_By_Company,SuspiciousConnectionSetting
RealTimeScanSettingRawExpand,_temp
apexoneExpand,_temp
Count_with_Materialized_By_Region,MAP_FIN_Region_BU
RLS_check,RLS_config
Func_NIPS_Use,V1_user_account
Func_NIPS_Use,CLP_Account_License
Func_NIPS_Use,xdr_pendo_events_flattened
Func_BPG_C1WS_Module_Enabled_Count_Detail,Account_Intelligence
Func_BPG_C1WS_Module_Enabled_Count_Detail,DS_Feedback_Main_Monthly
Func_BPG_C1WS_Module_Enabled_Count_Detail,DS_Host_Plugin_AM_Realtime_Scan
Func_BPG_C1WS_Module_Enabled_Count_Detail,DS_Host_Recent_60_Days
Func_Mobile_Security_Enrolled_Customer,credit_allocation_daily_snapshot
Func_MAP_MAK_Account_License_Daily,Dim_Product
Func_MAK_Account_License_Daily_backup,MAK_Account_License
Func_V1_Endpoint_Sensor_Detail_for_Tableau,CLP_Account_License
Func_V1_Endpoint_Sensor_Detail_for_Tableau,Deployed_Endpoint_Sensor_Count_Detail
Func_V1_Sensor_Deployed_for_Tableau,CLP_Account_UBT_Daily
Func_V1_Sensor_Deployed_for_Tableau,CLP_Account_License
xdr_endpoint_agent_daily_snapshot_view_new,xdr_endpoint_agent
CLP_Account_License_Selected_Field_For_Daily,CLP_Account_License
Get_ARR_Category,GSD_ARR_by_Category
Vision_One_Account_App_Usage_Get_CLP_By_MAK_new,CLP_Account_License
Product_Usage_Account_C1_Protected_Instance_By_Module_Enabled,DS_Host_Before_60_Days
Product_Usage_Account_C1_Protected_Instance_By_Module_Enabled,DS_Product_Type
Product_Usage_Account_C1_Protected_Instance_By_Module_Enabled,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Protected_Instance_By_Module_Enabled,DS_Host_Recent_60_Days
Product_Usage_Account_C1_Protected_Instance_By_Connector,DS_Product_Type
Product_Usage_Account_C1_Protected_Instance_By_Connector,DS_Client_OS_Type
Product_Usage_Account_C1_Protected_Instance_By_Connector,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Protected_Instance_By_Connector,DS_Host_Recent_60_Days
BIF_Credit_Allocation_His,Poseidon_BatchUsage
BIF_Credit_Allocation_His,Poseidon_Measurement
BIF_Credit_Allocation_His,Poseidon_Entitlement
BIF_Credit_Allocation_His,Poseidon_CompanyIdentities
BIF_Credit_Allocation_His,Poseidon_Agreement
Tree_View_Campaign_Intelligence,CLP_Account_UBT_Daily
Tree_View_Campaign_Intelligence,xdr_pendo_events_flattened
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version_Build,DS_Connector_DSVA
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version_Build,DS_Product_Type
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version_Build,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version_Build,DS_Host_Recent_60_Days
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version,DS_Host_Before_60_Days
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version,DS_Connector_DSVA
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version,DS_Product_Type
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Protected_Instance_By_Agent_Version,DS_Host_Recent_60_Days
Product_Usage_Account_C1_Module,Account_Intelligence
Product_Usage_Account_C1_Head,DS_Feedback_Main
Product_Usage_Account_C1_Head,Account_Intelligence
Product_Usage_Account_C1_Head,DS_Product_Type
Product_Usage_Account_C1_Head,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Head,DS_Host_Recent_60_Days
Product_Usage_Account_C1_Guids,DS_Product_Type
Product_Usage_Account_C1_Guids,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Guids,DS_Host_Recent_60_Days
RI_Risk_Reduction_Measure_Released_CLP_ID_List,CLP_Account_License
ZTSA_ZTNA_Retrive_Setting_Change,sase_tdl
ZTSA_ZTNA_Get_Track,xdr_pendo_raw_events
ZTSA_ZTNA_Retrive_Track_Event,sase_tdl
Vision_One_Account_App_Usage_Trending_Security_Playbook_UI,slog_category
Vision_One_Account_App_Usage_Trending_Endpoint_Inventory_UI,slog_category
n1_monthly_cus_table_temp,Fact_Sold_Output_Data
n1_monthly_cus_table_temp,Dim_Product
n1_monthly_cus_table_temp,CLP_Account_UBT_Daily
n1_monthly_cus_table_temp,CUS_Account_Profile
CES2_Zero_Trust_Secure_Access,sase_tdl
CES2_Zero_Trust_Secure_Access,xdr_pendo_events_flattened
Vision_One_Account_App_Usage_Trending_Endpoints_Policies_UI,slog_category
Trial_Account_Profile,CUS_Account_Profile
Trial_Account_Profile,CLP_Account_License
Trial_Account_Profile,C1_Account_License
Trial_Account_Profile,MAP_FIN_Region_BU
Trial_Account_Profile,CUS_Registered_Account_Profile
Mak_Guid_License,MAK_Account_License
Trial_Account_CloudOne_License,C1_Account_License
Trial_Account_CloudOne_License,CDE_Product_Hierarchy
Product_Usage_Account_C1_Protected_Instance_By_OS,DS_Product_Type
Product_Usage_Account_C1_Protected_Instance_By_OS,DS_Client_OS_Type
Product_Usage_Account_C1_Protected_Instance_By_OS,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Protected_Instance_By_OS,DS_Host_Recent_60_Days
Product_Usage_Account_C1_Security_Module_Detail_Enable_Rate,DS_Product_Type
Product_Usage_Account_C1_Security_Module_Detail_Enable_Rate,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Security_Module_Detail_Enable_Rate,DS_Host_Plugin_AM_Realtime_Scan
Product_Usage_Account_C1_Security_Module_Detail_Enable_Rate,DS_Host_Recent_60_Days
Product_Usage_Account_C1_Security_Module_Enabled_Rate,DS_Product_Type
Product_Usage_Account_C1_Security_Module_Enabled_Rate,DS_Feedback_Main_Monthly
Product_Usage_Account_C1_Security_Module_Enabled_Rate,DS_Host_Recent_60_Days
C1_Onboard_Customer_by_Service_Trending,C1_Account_License
C1_Onboard_Customer_by_Service_Trending,CDE_Product_Hierarchy
C1_Onboard_Customer_by_Service_Trending,C1_Account_Usage_Daily
C1_Onboard_Customer_by_Service_Header,C1_Account_License
C1_Onboard_Customer_by_Service_Header,CDE_Product_Hierarchy
C1_Onboard_Customer_by_Service_Header,C1_Account_Usage_Daily
xdr_matomo_events0210,tmsas_matomo_log_visit_v2
xdr_matomo_events0210,tmsas_matomo_log_action_v2
xdr_matomo_events0210,tmsas_matomo_log_visit
xdr_matomo_events0210,tmsas_matomo_log_action
xdr_matomo_events0210,tmsas_matomo_log_link_visit_action
xdr_matomo_events0210,tmsas_matomo_log_link_visit_action_v2
ZTSA_ZTNA_Basic_Get_App,sase_tdl
ZTSA_ZTNA_Basic_Get_Agent,sase_tdl
Vision_One_Account_App_Usage_License_Detail,CLP_Account_License
Vision_One_Account_App_Usage_Get_CLP_By_MAK,CLP_Account_License
Product_Usage_Account_DS_Security_Module_Enabled_Rate,DS_Product_Type
Product_Usage_Account_DS_Security_Module_Enabled_Rate,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Security_Module_Enabled_Rate,DS_Host_Recent_60_Days
Tree_View_Endpoint_Inventory_App,xdr_endpoint_policy
Tree_View_Endpoint_Inventory_App,CLP_Account_UBT_Daily
Tree_View_Endpoint_Inventory_App,xdr_endpoint_agent
Product_Usage_Account_DS_Security_Module_Detail_Enable_Rate,DS_Product_Type
Product_Usage_Account_DS_Security_Module_Detail_Enable_Rate,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Security_Module_Detail_Enable_Rate,DS_Host_Plugin_AM_Realtime_Scan
Product_Usage_Account_DS_Security_Module_Detail_Enable_Rate,DS_Host_Recent_60_Days
Product_Usage_Account_DS_Protected_Instance_By_OS,DS_Product_Type
Product_Usage_Account_DS_Protected_Instance_By_OS,DS_Client_OS_Type
Product_Usage_Account_DS_Protected_Instance_By_OS,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Protected_Instance_By_OS,DS_Host_Recent_60_Days
Tree_View_Operations_Dashboard,xdr_pendo_events_flattened
Product_Usage_Account_DS_Protected_Instance_By_Module_Enabled,DS_Host_Before_60_Days
Product_Usage_Account_DS_Protected_Instance_By_Module_Enabled,DS_Product_Type
Product_Usage_Account_DS_Protected_Instance_By_Module_Enabled,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Protected_Instance_By_Module_Enabled,DS_Host_Recent_60_Days
Product_Usage_Account_DS_Protected_Instance_By_Connector,DS_Product_Type
Product_Usage_Account_DS_Protected_Instance_By_Connector,DS_Client_OS_Type
Product_Usage_Account_DS_Protected_Instance_By_Connector,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Protected_Instance_By_Connector,DS_Host_Recent_60_Days
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version_Build,DS_Connector_DSVA
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version_Build,DS_Product_Type
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version_Build,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version_Build,DS_Host_Recent_60_Days
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version,DS_Host_Before_60_Days
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version,DS_Connector_DSVA
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version,DS_Product_Type
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Protected_Instance_By_Agent_Version,DS_Host_Recent_60_Days
Product_Usage_Account_DS_Module,Account_Intelligence
Product_Usage_Account_DS_Head,DS_Feedback_Main
Product_Usage_Account_DS_Head,Account_Intelligence
Product_Usage_Account_DS_Head,DS_Product_Type
Product_Usage_Account_DS_Head,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Head,DS_Host_Recent_60_Days
Product_Usage_Account_DS_Guids,DS_Product_Type
Product_Usage_Account_DS_Guids,DS_Feedback_Main_Monthly
Product_Usage_Account_DS_Guids,DS_Host_Recent_60_Days
ED_ACCOUNT_UI_Interaction,xdr_pendo_raw_events
slog_trace_pii_fact,_slog_trace
Func_Conversion_Rate,CLP_Account_UBT
Func_Conversion_Rate,CLP_Account_UBT_Daily
Func_Conversion_Rate,CLP_Account_License
CE_get_DVASS_MTTP_metrics,SoftwareNotification
apex_matomo_events,apex_matomo_log_visit_v2
apex_matomo_events,apex_matomo_log_visit
Assessment_tool_overview_temp,Federation
Assessment_tool_overview_temp,CLP_Account_License
xdr_matomo_events_kevin,tmsas_matomo_log_link_visit_action
Func_CLP_Account_DQ_test,CLP_Account_UBT
Func_CLP_Account_DQ_test,CLP_Account_UBT_Acknowledge_DQ
Func_CLP_Account_DQ_test,CLP_Account_UBT_Daily
Func_CLP_Account_DQ_test,CLP_Account_CES_Daily
Func_CLP_Account_DQ_test,CLP_Account_License
Func_CLP_Account_DQ_test,Trial_To_Paid_Conversion_Rate
xdr_matomo_events_ethan,tmsas_matomo_log_link_visit_action
CE_get_DVASS_MTTP_metrics_by_patched,DvassPatchedVulnerability
mxdr_customer_clpid,CLP_Account_License
v_xdr_pendo_track_events,xdr_pendo_track_events
v_xdr_pendo_track_events,xdr_pendo_track_types
v_xdr_pendo_page_events,xdr_pendo_page_events
v_xdr_pendo_page_events,xdr_pendo_pages
v_xdr_pendo_guide_events,xdr_pendo_poll_events
v_xdr_pendo_guide_events,xdr_pendo_guide_events
v_xdr_pendo_guide_events,xdr_pendo_guides
v_xdr_pendo_guide_events,xdr_pendo_pages
v_xdr_pendo_feature_events,xdr_pendo_feature_events
v_xdr_pendo_feature_events,xdr_pendo_pages
v_xdr_pendo_feature_events,xdr_pendo_features
XDR_cus_not_expire_v2,CLP_Account_License
Func_Hubble_CLP_Account_UBT_Addon,CLP_Account_UBT
